Id,SalePrice
1810,139721.97326860589
1811,95385.9379877331
1812,96132.39514641163
1813,123045.04225491529
1814,94738.23783710487
1815,52878.58278180215
1816,98456.44261228174
1817,106129.86388076642
1818,139149.49972565583
1819,123575.57305693197
1820,51453.334957109924
1821,116538.73434063108
1822,149266.29095035343
1823,43549.874654486615
1824,130528.5450769266
1825,138246.77367698518
1826,103437.15935696215
1827,101152.6442070595
1828,136055.04764132795
1829,124721.28208976674
1830,136497.66076076945
1831,145840.5884273529
1832,73041.41259623742
1833,140127.58901373006
1834,116637.05062813363
1835,117352.35666311879
1836,122738.3876161067
1837,86725.39132729193
1838,121257.51055935612
1839,96356.90352524955
1840,143110.59207504682
1841,136357.2587854867
1842,87859.5673306695
1843,125677.33552070892
1844,145464.69018650136
1845,143110.33746297017
1846,157147.8145884126
1847,165181.29579152924
1848,52794.06988749228
1849,113063.55243890543
1850,116785.04282362187
1851,152015.49984311804
1852,124728.41105916051
1853,121594.32495450073
1854,163807.49037209048
1855,150322.47879618822
1856,224924.77770516515
1857,135240.8279600764
1858,135793.1714379737
1859,122135.91191410003
1860,145078.8538388416
1861,121611.53698792202
1862,324410.0471047918
1863,301614.5040928876
1864,301682.77575614385
1865,345866.50802663923
1866,332068.5154438007
1867,231604.63382785284
1868,283358.41017159086
1869,200895.2758381061
1870,225594.67376544938
1871,259407.93031407797
1872,174954.97665275016
1873,234479.33340564978
1874,152161.9491676843
1875,195535.8390715491
1876,195260.4561288987
1877,206573.13496368818
1878,209263.6316829392
1879,129163.26688843335
1880,133300.6106537559
1881,239840.48936470004
1882,246597.8014116229
1883,185810.89365224855
1884,200753.13815000802
1885,243849.56508016537
1886,293002.27933503
1887,213125.10165848327
1888,271025.16615834914
1889,168370.84934396506
1890,114247.10686820418
1891,134468.2679921044
1892,97563.21227726364
1893,125978.15532369114
1894,122542.93077136468
1895,133647.90810229472
1896,125725.38551269348
1897,114834.8936509451
1898,108345.96143366945
1899,162681.76040430798
1900,155237.87390309025
1901,168002.65132619106
1902,151160.43294141185
1903,216025.9246421602
1904,145326.23726671352
1905,199217.0688839124
1906,155767.70171786292
1907,205796.96166150834
1908,109799.34781213234
1909,132194.97738868726
1910,119758.22085047395
1911,220941.41079152003
1912,336629.68781225104
1913,142381.57745468942
1914,54805.814158967594
1915,295660.7775379539
1916,62901.08399997116
1917,252788.58841041324
1918,140117.81132994764
1919,174691.23221530035
1920,152220.0110659282
1921,384029.0870538255
1922,319614.63660434156
1923,232303.3354030926
1924,217428.03190979915
1925,193841.74334180975
1926,366819.0173872154
1927,130155.69107351293
1928,158547.37854743743
1929,124088.44819951974
1930,133236.83398957935
1931,142372.2780889505
1932,139906.8602799594
1933,181820.0155231894
1934,182693.23245323705
1935,170406.98160069666
1936,194526.96427169497
1937,186918.08489125586
1938,169672.25136909581
1939,244436.66528751506
1940,193625.37955861085
1941,170189.3076467181
1942,184353.51047707512
1943,213955.7029153373
1944,369221.60707657214
1945,396618.6476160289
1946,131650.2372044511
1947,272436.74597020174
1948,173829.09477484968
1949,247630.45737848827
1950,191117.1241274134
1951,243377.3543304191
1952,206621.99524885352
1953,166520.15727475157
1954,183956.71080310998
1955,136155.13519330168
1956,291749.0499023247
1957,152205.25291825278
1958,299964.4278137238
1959,144529.11348422058
1960,117014.0438580167
1961,119908.0532209192
1962,99257.521780502
1963,106090.47789174484
1964,105092.09299585839
1965,141282.7399041796
1966,140218.99502734756
1967,289351.0004473544
1968,420271.7937304799
1969,388710.82104726986
1970,414666.5780674677
1971,459723.45975678577
1972,383477.6021300215
1973,266034.1604535384
1974,339492.7686697173
1975,443698.0063734318
1976,276116.2474041114
1977,352031.55205701
1978,352408.2502401131
1979,328290.04171624477
1980,203221.21762837417
1981,342776.61922746873
1982,220203.12202858008
1983,207083.66171143448
1984,170389.9786426525
1985,226164.06321579535
1986,210447.2047257295
1987,185113.94642922987
1988,175657.47879612795
1989,192766.12835336482
1990,208813.6342026549
1991,230117.16758500435
1992,215097.84289470315
1993,167806.391381778
1994,229477.19424372376
1995,185688.2858090737
1996,251648.98196419497
1997,321264.8402748352
1998,313693.2554588622
1999,280213.3030011526
2000,321348.2043576931
2001,275036.8399213108
2002,243498.72701051985
2003,258003.96189195503
2004,277455.7563275552
2005,228450.24951596884
2006,224149.06240718413
2007,254060.29483277706
2008,213248.5210879535
2009,195927.9822715549
2010,198541.11108361735
2011,145200.14329898986
2012,175772.50862297445
2013,177997.1506141803
2014,183795.29468282993
2015,210233.04504024266
2016,190126.70611077122
2017,194077.97041355987
2018,117052.77055581624
2019,133269.40514169174
2020,104725.76905893697
2021,103978.10876520982
2022,183961.7856451794
2023,145220.18015373455
2024,266978.65405689774
2025,353564.046607213
2026,175223.07506300305
2027,158365.042219837
2028,155426.71897495585
2029,168911.5460541058
2030,269433.66226747725
2031,233758.12229246774
2032,257004.25237872815
2033,259882.3002906128
2034,175907.67591802176
2035,221266.32853820428
2036,201624.08632267255
2037,208225.63138886163
2038,320229.1571635417
2039,234832.27156053105
2040,272556.1063896903
2041,300752.9683807787
2042,207360.5507614924
2043,175495.2011604332
2044,176121.08272460403
2045,215072.48044208455
2046,147627.05748081382
2047,147258.85149638815
2048,141369.96347623318
2049,144235.31328051048
2050,180557.97837315503
2051,104451.79222365367
2052,125184.89984135258
2053,149283.17572460615
2054,87812.75532697115
2055,158873.76935920445
2056,149029.78085888483
2057,112801.9325249838
2058,219653.20526622588
2059,131393.77880048193
2060,173737.90335709008
2061,176979.60376790352
2062,128975.33013512305
2063,115549.04542244104
2064,138136.51480614592
2065,117933.54737982695
2066,164929.46691453614
2067,112266.29403594483
2068,149627.8376566298
2069,87330.91234891929
2070,116385.53601252864
2071,95089.67697964067
2072,137432.52751275053
2073,133839.2369679662
2074,187477.21293213527
2075,152188.3814686851
2076,120386.87221810923
2077,152418.00087668278
2078,126287.66241766498
2079,135716.3180488731
2080,116745.07361712851
2081,128171.9558146613
2082,124042.56065567161
2083,148939.23685875552
2084,108798.81403614231
2085,114844.65336309139
2086,116398.65111235199
2087,124678.10237702641
2088,97868.97189981306
2089,76909.4926225858
2090,123037.73853160773
2091,112253.30449745312
2092,122355.1891617993
2093,117310.61459123706
2094,114196.04646100182
2095,150093.88280572585
2096,85095.10702609163
2097,97604.89824771462
2098,153107.81008149582
2099,53360.85858720384
2100,77680.18412639148
2101,119605.62596617205
2102,128852.50188179572
2103,106688.64070604759
2104,142175.68869582453
2105,128474.28381550316
2106,65727.41068790772
2107,186479.5851314878
2108,116497.65223275613
2109,110709.10640192716
2110,129491.38837965977
2111,137192.74626579412
2112,137813.02738515259
2113,120071.82745934078
2114,120022.35068675112
2115,164062.51225927705
2116,118579.87528312321
2117,152084.82935250027
2118,128931.60426397485
2119,110074.80077973944
2120,112570.03369548557
2121,85254.00306300538
2122,113649.53774173805
2123,82971.41327577963
2124,160084.2360354551
2125,127486.98436166467
2126,150337.19148314628
2127,161793.22846107354
2128,126063.48094874359
2129,94486.60888140305
2130,137501.29183345445
2131,143707.7627526516
2132,112710.65126555799
2133,124534.10800229358
2134,123737.23874398049
2135,99435.05847877708
2136,77589.38848538652
2137,107035.52151902021
2138,133572.1245880844
2139,152269.66761522167
2140,140019.46054099884
2141,166559.49275549644
2142,125827.59909431334
2143,146577.12924110598
2144,121253.82712168177
2145,137665.44538932823
2146,173507.4224746619
2147,142362.70614242286
2148,135405.56111140517
2149,151801.0968012735
2150,234905.93648877463
2151,114607.06001057477
2152,171392.47759241186
2153,161334.54356645106
2154,100540.40096214938
2155,141321.7997248376
2156,265682.76991185825
2157,226318.12488484554
2158,238840.26970256923
2159,216441.77885169807
2160,182538.52234134116
2161,238637.15056309727
2162,359177.9951700757
2163,332788.4917180946
2164,257521.24012325983
2165,205352.5180514058
2166,159561.25717101793
2167,220891.58645425382
2168,192063.7064721612
2169,197886.47887386932
2170,216154.99551311863
2171,159673.20550284418
2172,133681.07912998536
2173,172051.66476462432
2174,224908.91016015617
2175,303530.9742848349
2176,314877.39567041805
2177,240764.3803724826
2178,214945.82898609608
2179,136617.8176788396
2180,211649.58536195743
2181,192897.73413496517
2182,221957.85797566897
2183,190501.2409511442
2184,120967.25977277718
2185,129505.9797085581
2186,147730.8578350056
2187,153878.69943126096
2188,156610.89653249495
2189,259922.13622873594
2190,81112.95026390016
2191,82163.40990235476
2192,87369.98515754433
2193,110590.49074122356
2194,99300.63229219004
2195,103084.40127662953
2196,103925.52627665021
2197,117514.18390080101
2198,160831.222557462
2199,180751.3450476217
2200,150210.03072175046
2201,147241.17863421055
2202,217277.64972637422
2203,139986.14288419305
2204,179730.03129574866
2205,118906.2609683472
2206,139915.48772560904
2207,224285.89734536578
2208,267931.6812490594
2209,238825.9600892798
2210,120631.84793901505
2211,120289.69525207792
2212,120841.71111925096
2213,104080.99736983888
2214,139467.60408302356
2215,101983.14334412289
2216,149218.55330453784
2217,69485.46688384752
2218,72128.67696137464
2219,68303.62812365121
2220,57999.568294089295
2221,298014.5583951531
2222,273806.70655864844
2223,282240.2623561473
2224,211958.13615504402
2225,120733.34738083898
2226,183270.52858822077
2227,198728.05325120798
2228,262841.0560101591
2229,251804.7135088734
2230,152439.39335680756
2231,210270.16581152665
2232,180166.23412807955
2233,178744.24825936288
2234,244640.30585157266
2235,215261.58891208007
2236,254280.48667125983
2237,313499.4131227473
2238,198097.69601568984
2239,111060.00566367841
2240,153196.5288012217
2241,154638.79367670853
2242,125133.08124522284
2243,134533.9744506547
2244,106418.95929522437
2245,102455.8347655677
2246,140818.1511994311
2247,117779.23600914436
2248,121249.21392547194
2249,120322.32428984492
2250,131922.9828861525
2251,102458.13203715242
2252,182323.33135753698
2253,154329.0616448615
2254,184195.70453124616
2255,185071.79823575215
2256,180356.03006146353
2257,207558.27448785116
2258,162399.3723428059
2259,175235.92577824232
2260,159529.77756824225
2261,197951.1460794818
2262,214452.58464524816
2263,380629.63419641583
2264,449478.7478258468
2265,175075.5155647886
2266,310128.29815091135
2267,354332.69708616857
2268,433974.2606217789
2269,152399.8659216181
2270,202128.86789196415
2271,215935.08584662393
2272,195286.88495239007
2273,164892.47231907322
2274,180365.65101508005
2275,153249.83351130417
2276,188641.38665404424
2277,182088.36891550286
2278,150535.99715925666
2279,127182.12316613414
2280,117161.16619064983
2281,164809.3225355688
2282,182455.39287361884
2283,107988.0220759735
2284,112750.08930816365
2285,142495.19283978635
2286,123733.80088180772
2287,375229.4240016625
2288,275690.4610403605
2289,365849.0207193279
2290,446285.3788709756
2291,338661.26099547197
2292,445512.35074700514
2293,463102.25628986466
2294,407669.89304935775
2295,473708.5590531381
2296,281227.46107832994
2297,344848.02741825796
2298,338465.58902225376
2299,354527.5957094077
2300,333051.13261300314
2301,318171.4680911
2302,247959.74919757774
2303,244460.47289572103
2304,245080.6009446873
2305,193083.28387694847
2306,187177.909800355
2307,196579.47938454963
2308,229666.8041208812
2309,285878.61020845897
2310,213692.9508607173
2311,199123.23088544753
2312,178230.126855021
2313,172462.49138075527
2314,175647.94273631304
2315,183105.66198986367
2316,198445.71195576253
2317,187947.96203564637
2318,178967.90523980197
2319,183218.9180086492
2320,187830.99790758986
2321,238126.9501910584
2322,180322.91657515895
2323,199097.13780965694
2324,184626.290226774
2325,216247.4185298708
2326,178176.61978798555
2327,204400.7541613272
2328,224397.25603053893
2329,193914.73518758855
2330,181663.91317622457
2331,341765.7895312442
2332,402991.9790086256
2333,317392.61121537513
2334,257518.30285062158
2335,292319.8326894839
2336,309185.85475682793
2337,197626.98748096797
2338,267930.14168892964
2339,217731.6507539568
2340,390899.48727884784
2341,210843.94248586442
2342,236333.44770732673
2343,230297.3565438474
2344,213667.19304950067
2345,233320.26548660957
2346,213688.29736160708
2347,197740.6605288323
2348,241877.90471686234
2349,179534.6037558883
2350,313870.7283564833
2351,254871.2931049295
2352,255564.3327732979
2353,237808.62506470302
2354,139851.1877029796
2355,148588.86720179173
2356,151719.9041203278
2357,190059.0177767124
2358,197181.34168598388
2359,133043.437571852
2360,116171.16466668261
2361,146491.48858323428
2362,255306.73240709392
2363,140858.0245073025
2364,157121.60791597242
2365,217596.13432033645
2366,188868.61767146262
2367,218462.82379263756
2368,214722.48005497214
2369,218177.25536993568
2370,171953.70445612364
2371,165550.78784740245
2372,192075.7748994075
2373,288969.0827122066
2374,316265.76852003665
2375,257332.77341467535
2376,270921.9405936297
2377,332746.07099641906
2378,145518.3000803294
2379,194665.72280212477
2380,148701.9949267113
2381,167825.73055088858
2382,216447.2272478328
2383,206723.6774836406
2384,249691.4116481658
2385,161897.57916604046
2386,132599.76128969615
2387,137404.50105163563
2388,105088.70752557555
2389,116744.58398231886
2390,149994.98286599197
2391,144482.65964570516
2392,112629.19153409773
2393,172805.33513488816
2394,143729.40966317087
2395,210624.34427658597
2396,145283.30931976775
2397,222336.91963510556
2398,135245.93712134287
2399,66006.81592462368
2400,63203.670474895596
2401,120585.16433168817
2402,137559.19374083471
2403,146772.47353909438
2404,153879.93768929312
2405,159592.2622386552
2406,141692.26767686865
2407,124648.29158647533
2408,149135.8948100299
2409,120461.63280368608
2410,172521.25971480296
2411,114290.83234132157
2412,158926.86706067642
2413,130723.35147821353
2414,157914.63121435954
2415,133346.5192569935
2416,128859.98381440087
2417,131295.7485497289
2418,132200.09797462594
2419,127898.69536220425
2420,120937.8147991526
2421,147514.2363021843
2422,106766.57545898652
2423,114803.38535225451
2424,165316.74882322527
2425,191475.34753464223
2426,131369.21911437256
2427,132731.62312689866
2428,186531.627504566
2429,111883.06901068227
2430,134873.97147816553
2431,107359.07953384606
2432,148102.32249928568
2433,148675.08649946775
2434,139715.61161673965
2435,151188.83790635483
2436,105741.08695881185
2437,101943.36682159525
2438,125189.8824109195
2439,103744.97849774646
2440,125241.08187421513
2441,94600.78236995988
2442,97840.74616362147
2443,125443.36857034305
2444,134323.92242579325
2445,88008.74089282984
2446,131732.67624089116
2447,182052.96240066696
2448,130745.09994614428
2449,110434.99610933392
2450,156928.66674847214
2451,120556.70659070773
2452,190801.26954966655
2453,92913.23448360959
2454,119948.23273479269
2455,120848.54111285927
2456,134655.4550791401
2457,135571.76501887006
2458,128074.1136418395
2459,106808.77464018259
2460,139895.2631796506
2461,127304.81558138711
2462,135255.13702704516
2463,123871.03299635502
2464,168804.4201115243
2465,141088.95841170655
2466,116980.3079945653
2467,133152.43115324332
2468,82461.20738959857
2469,80123.50629141061
2470,194703.77433734934
2471,216197.9617118556
2472,164658.21607586124
2473,114781.46047119271
2474,80515.61101513985
2475,207495.2610891649
2476,114688.82296075356
2477,127947.7581262768
2478,152410.45378330926
2479,105769.94437963194
2480,153910.95411211497
2481,119373.12405657151
2482,125677.06207156049
2483,110620.12153880828
2484,122663.47000025904
2485,123880.39572940381
2486,149903.20516732347
2487,163980.85826503753
2488,165845.12598184324
2489,156526.71452954237
2490,142059.8062966399
2491,93932.80830978088
2492,196420.7695857026
2493,158279.85517240435
2494,152198.74664597516
2495,90647.01834439478
2496,238227.77516288176
2497,153831.15983198024
2498,108053.20691635308
2499,86819.20739760005
2500,119837.36137318629
2501,134928.21325813505
2502,143338.71643302956
2503,94221.74909919877
2504,173121.84782725218
2505,228876.02367251238
2506,252032.34645883276
2507,276011.6203766768
2508,252420.32409051683
2509,216930.38658201884
2510,224451.6808360374
2511,176442.50037770782
2512,208462.34451120923
2513,221713.94351755182
2514,270202.1060247991
2515,149414.92738282686
2516,173133.68323911057
2517,146332.092295135
2518,156033.04806998983
2519,235105.73882292042
2520,222231.70664213604
2521,187091.83040788115
2522,223126.51966414996
2523,121999.13767921274
2524,135419.89040784995
2525,148970.89599402764
2526,135973.2032518423
2527,115648.27880922263
2528,129228.65677268243
2529,135096.8667123394
2530,125959.9711572079
2531,253991.9790350958
2532,226202.79414629255
2533,194146.97038103908
2534,236712.53672305716
2535,291825.0411631216
2536,233312.5836840449
2537,243058.04530854785
2538,183017.5001618642
2539,190521.9632027908
2540,177378.48601237105
2541,183845.01383866076
2542,164397.63665507565
2543,122066.78826517843
2544,121059.80123768118
2545,138584.49082557572
2546,122313.41508498768
2547,139013.22995777588
2548,149729.7264933963
2549,152570.464630898
2550,519912.6684474247
2551,139600.10604686983
2552,128586.5967189335
2553,75558.00762043963
2554,96588.90126336261
2555,114277.11311997219
2556,98198.69383253925
2557,106987.97485415344
2558,144183.1204127447
2559,141652.1748127119
2560,154474.32524905013
2561,148167.91779622616
2562,140474.58001245273
2563,151929.67942139407
2564,201809.501013761
2565,138683.63058379068
2566,155716.22602956745
2567,143988.41011414776
2568,200630.84182872446
2569,227289.29579237357
2570,116973.29844798998
2571,191512.36373612055
2572,153761.64005559296
2573,217057.9385622309
2574,293011.8804983501
2575,131561.56244278303
2576,118137.99736545236
2577,138402.81486836573
2578,84173.93473735999
2579,63935.377530459875
2580,89397.97346343946
2581,94060.89730630573
2582,102335.65019264368
2583,273685.5991122948
2584,171905.8639951881
2585,183076.41625620835
2586,223774.88520930195
2587,201116.41165259274
2588,139748.96896916226
2589,152336.40354192237
2590,202249.8709358917
2591,226779.3965874155
2592,210412.56947443736
2593,257829.46744369945
2594,185871.79025901045
2595,204048.16494806815
2596,287487.014035118
2597,186615.98030284504
2598,283213.5379645338
2599,341743.97111631406
2600,154470.99872499396
2601,143639.8968284456
2602,85903.44768224334
2603,94989.44466581958
2604,90496.8241741767
2605,82143.67588600615
2606,145914.96513978846
2607,201670.53434794475
2608,199050.5553235528
2609,173744.165114158
2610,109411.9254687522
2611,125381.1070598909
2612,162184.6044593312
2613,129962.17173031381
2614,123423.4895782922
2615,153203.16334561002
2616,144844.86673185893
2617,184134.59207257832
2618,193537.11174466703
2619,198356.86985274273
2620,187855.92022070076
2621,176215.92840654054
2622,177527.4038024409
2623,244011.65616218984
2624,299634.54050310847
2625,293791.0709508093
2626,173288.34512251458
2627,168152.10544343374
2628,478679.8444138387
2629,497180.83594768995
2630,388128.0275881559
2631,471872.0933449972
2632,417877.98634400393
2633,312388.74044163496
2634,429327.10207430465
2635,159788.63339347148
2636,174562.32140156458
2637,180879.38740341522
2638,252706.70911313928
2639,192551.0438702685
2640,152618.63952277185
2641,103038.33458669127
2642,185410.79623187345
2643,102554.66898462792
2644,118449.46829240928
2645,110632.36161922615
2646,96594.82123253017
2647,103804.86085908697
2648,141450.20210735366
2649,153883.35728289498
2650,135394.0303290135
2651,138282.8980029603
2652,400512.9233436412
2653,255748.7428757218
2654,250205.72877618324
2655,405980.7142334858
2656,326033.60454392695
2657,353368.1933612745
2658,311118.6733840185
2659,307905.15339530556
2660,364101.28313670703
2661,355315.1245825683
2662,367172.01061625
2663,294371.69129737956
2664,277671.0087887782
2665,333041.60220525076
2666,286685.7751749329
2667,170152.9260597033
2668,180946.16383508372
2669,180059.46450606914
2670,276025.56068968726
2671,189275.4351203851
2672,192593.9957586338
2673,199734.4720093614
2674,193318.55598208608
2675,173184.40265933948
2676,196129.75891503884
2677,197550.7617699531
2678,244035.26673576634
2679,276566.7908764981
2680,291640.3492405509
2681,401776.55143940425
2682,324341.0506090348
2683,507015.74450410606
2684,321163.10866228025
2685,327239.81388789904
2686,246421.2227628452
2687,310060.31052695226
2688,216516.0846836874
2689,208141.13674767196
2690,401925.9183189409
2691,186227.97556817016
2692,141791.34281512705
2693,197373.77317003466
2694,139763.5130357783
2695,192754.15597306762
2696,185828.77443162363
2697,183104.6644783659
2698,191581.31867360164
2699,168036.09496894613
2700,155236.78307520077
2701,151742.83142912522
2702,113452.8198636709
2703,129279.11215552845
2704,140169.4751616572
2705,115806.11560461034
2706,111648.01455547122
2707,123034.36958686812
2708,132954.0778378988
2709,104693.54595906746
2710,129149.19720066011
2711,264152.6360960773
2712,386657.2601387707
2713,170927.47664344538
2714,152457.4946411947
2715,169618.24900690262
2716,145601.1059583089
2717,191427.02612710276
2718,222865.09292225496
2719,151988.7915257691
2720,174497.69247982424
2721,131376.0786072006
2722,159855.37121651036
2723,143944.73111251107
2724,126408.0554557252
2725,130253.86458088477
2726,148612.61490515104
2727,174316.43195944995
2728,186069.37741004804
2729,149830.28555384785
2730,146966.30100575794
2731,134552.5707865143
2732,134290.81095504743
2733,159177.35163658744
