,Id,SalePrice,SalePrice2,EdwardsSchool,FellowsSchool,MeekerSchool,MitchellSchool,SawyerSchool,NorthwoodSchool,MiddleSchool,HighSchool
36,1497,190000,99.0,4.868516179289349,1.60886485686019,2.75437465672272,7.42508607115371,3.00640010603496,2.29251452186479,4.37802795513695,1.2475761075928797
37,1498,155000,99.0,4.93811112368636,1.587972471736,2.7271600653625296,7.44891402200322,3.0725592078066497,2.24287668236678,4.4462674944422,1.2559717457995
38,1499,149500,99.0,4.92120828936057,1.5040075338192702,2.6484379602382,7.353228208514099,3.08329288435624,2.1922466067748503,4.4080690939394405,1.1596369652958
39,1500,152000,99.0,4.9135193952066905,1.5002049184700301,2.645570125541,7.34419275951657,3.0779804025196804,2.19361493206662,4.39896995255787,1.15192920858388
40,1501,177000,99.0,4.74210880955611,1.49880263958345,2.6566564160686803,7.215977272576361,2.93994638021916,2.28010893015103,4.212827216099931,1.06848059315777
41,1502,147110,99.0,4.745803317864519,1.48936776443541,2.64727137693705,7.208490555566031,2.94621791892734,2.27212650689196,4.21435251517932,1.0594327216188701
42,1503,267916,99.0,5.06583393207675,1.1900495717781499,2.33317840600112,7.12624044228407,3.3044236418025803,1.90915780602539,4.486823519103179,0.903723352363793
43,1504,254000,99.0,4.87876760976932,1.34417769646844,2.4986973094342204,7.154247941141451,3.10144392585975,2.11031987040732,4.32238093546196,0.9626226882306859
44,1505,230000,99.0,5.29072943907045,1.14771021009792,2.2542492395314397,7.21664194869342,3.5118652879719705,1.74109397416674,4.7121672502310705,1.00094134706377
45,1506,218500,99.0,5.50717301505075,0.587955679131563,1.6868706267188502,6.7724696529475,3.87348994807594,1.29694823773527,4.82054371855446,0.7156536521105258
46,1507,243500,99.0,5.05260767387262,0.7317938320564309,1.88841139287065,6.56579295325554,3.47877804626041,1.7125356166110102,4.353569195017481,0.345101175365275
47,1508,212500,99.0,5.02802553095309,0.7872937705815249,1.94557549504001,6.61684292980893,3.43609987663813,1.7470489325858798,4.34108349550852,0.39269896372850893
48,1509,171000,99.0,5.39217977064917,0.38998967400492496,1.54781315057086,6.49139202435578,3.8467241808611297,1.35846241444484,4.65887011778432,0.483009879672224
49,1510,142250,99.0,6.002351193241281,0.447691309028771,1.15907176414646,6.58601548473019,4.44551584024309,0.7460420326361109,5.24953994992753,1.06132170339734
50,1511,159000,99.0,5.50689069028028,0.42302625915135206,1.07659066924513,5.826744981444299,4.19040177585095,1.42007715807982,4.6512664276777,0.7221141583183409
51,1512,178900,99.0,5.457408154940691,0.427729425832647,1.12757643665333,5.833388542421809,4.13970507761424,1.45563942385912,4.60447792628279,0.675542563975271
52,1513,136300,99.0,5.58493351570724,0.294276900563904,1.04388297982638,5.95054444608326,4.22407759281459,1.29461637270634,4.7468375499585,0.726607960556463
53,1514,84900,99.0,5.94733697019533,0.4390027009357961,0.7236998183224691,6.00309293963418,4.570499830045629,1.00070324304391,5.1028276051456505,1.06528772719614
54,1515,197600,99.0,5.97602874547307,0.730808342027967,0.572244359438313,5.669261824525111,4.708404736420309,1.2387190316618102,5.08078153573375,1.23791361618929
55,1516,172500,99.0,5.954418575807179,0.7838213890382869,0.592939190569035,5.59416273072612,4.71175302408069,1.31129115260437,5.049195702978509,1.2581148672770301
56,1517,178000,99.0,6.66413320843421,1.03016782579698,0.885782046056866,6.617567978474869,5.13468470437864,0.19845935607705897,5.87445419327806,1.71189197939647
57,1518,135000,99.0,6.4905326586665595,0.88810193447266,0.510448311042854,6.21790759287601,5.06540216061404,0.600431381450458,5.651814838628059,1.5721768469535198
58,1519,214000,99.0,6.45028497296017,0.878609286162039,0.422980470351829,6.11667719458846,5.05330620359149,0.702276727042345,5.599055912070731,1.55192246995253
59,1520,136000,99.0,6.42422804679397,0.904942537816928,0.31297327544325604,5.99212144977904,5.06359948503529,0.825608270844218,5.556601006645661,1.55832183876443
60,1521,108538,99.0,6.67408756835903,1.09403741017611,0.427117291321911,6.17301489195526,5.27130074076863,0.6626213662835511,5.819306992271169,1.77285317942953
61,1522,159500,99.0,6.6700510072493495,1.14633391700805,0.27701584053345,6.01845101998006,5.312091402743571,0.8237734171942979,5.79431769660468,1.80703371555415
62,1523,108000,99.0,6.65012798113816,1.19534135815622,0.14317362967806196,5.868987154048309,5.33538955883105,0.9744869938659559,5.755451679552141,1.83243257690458
63,1524,135000,99.0,6.40812217670951,1.06284224775361,0.13983976264853398,5.69287855921025,5.1385784109565,1.12286398078533,5.5004147593563495,1.6507672029051101
64,1525,122500,99.0,6.34684322091869,0.9208094296205931,0.23970508824347803,5.82520726739365,5.03474240201787,0.995120558946533,5.45944055083206,1.53527305626806
65,1526,119000,99.0,6.19994377699435,1.01505160669929,0.379494789964891,5.519488894509809,4.98187834597601,1.30936513186455,5.2767171408091,1.52820419692774
66,1527,105000,99.0,6.3286081149169,1.148001528406,0.31267617475982695,5.47840759838995,5.12483616349913,1.33764624050057,5.39586814991243,1.67267717875948
67,1528,132000,99.0,6.595637811105419,1.6363954932387599,0.653411811844713,5.12199404707317,5.5072393416836904,1.7300244935404798,5.612346952141401,2.1181228336849403
68,1529,148000,99.0,6.86113340934472,1.97275780355164,0.929983852249168,4.96998723792987,5.82420669515594,1.9730414948587,5.854377117220991,2.45577165382547
69,1530,192000,99.0,7.08337898250803,2.03158696400145,0.9077911457170029,5.18166815042028,5.990161917296269,1.8733913400768798,6.091505310688389,2.56864569833536
70,1531,80400,99.0,6.000783058594821,1.39482697592926,0.895132326201883,4.95635742663647,4.973162484703679,1.88675540046596,5.01128053896584,1.70996107168223
71,1532,109500,99.0,5.6783091026187895,1.4256395852411898,1.19068101047049,4.8292063962149605,4.714116901183219,2.1031422665979402,4.6766860874376395,1.59632887928112
72,1533,143000,99.0,5.82993401466846,1.6151918480958403,1.22929434949428,4.66472833558191,4.91416885802365,2.2088810630782403,4.8080642373769695,1.8162120557272399
73,1534,119000,99.0,6.53291663072896,2.09583000218722,1.2715909834233898,4.49277765748601,5.64429401787582,2.3517848623024302,5.4863438742199895,2.4469706553407002
74,1535,129000,99.0,6.42364675658,2.00553137527461,1.23009245973396,4.5190909654023095,5.52891962470926,2.30811050773818,5.38108091789891,2.34072076601019
75,1536,100000,99.0,6.425896739128669,1.9990035236995802,1.22102506086665,4.52831005184431,5.52809882053504,2.2991394121706,5.384194248495571,2.3362883112802697
76,1537,12789,99.0,6.7184624829927095,2.23600898061559,1.3393259831958702,4.47715299688152,5.8326482583219095,2.4140815942932203,5.66755645066319,2.61449123430902
77,1538,150000,99.0,5.84549409060168,1.8765118390662199,1.46065568501793,4.39777755707961,5.02497636256234,2.4654063123806,4.794483424803481,2.04061989843263
78,1539,240000,99.0,6.2233657590587805,2.09052922340306,1.44834982117172,4.303150942511549,5.40870000129108,2.5125777596235896,5.16209742181701,2.3447567883631404
79,1540,76500,99.0,6.4909769573289005,2.2787042410728597,1.51180326057704,4.24561563244145,5.68356406128739,2.59134472813561,5.422508802102129,2.5805183663671003
80,1541,140750,99.0,6.63773281608408,2.37808048427505,1.55318948396595,4.23456267598222,5.82985076416859,2.63266196048531,5.566775527754491,2.70401218488828
81,1542,128500,99.0,5.33799964532895,1.03536394743058,1.26304612026286,5.2295962599589805,4.25049246293105,1.9378633607315299,4.39290574724894,1.08359371352078
82,1543,209500,99.0,5.1981541456139695,1.41333901942018,1.54667601165066,4.8817718207190595,4.2632490741489795,2.3082112087890603,4.203309470342201,1.3636614230883704
83,1544,87000,99.0,5.3486984294143305,1.0400327454792901,1.25517503812512,5.22256979693985,4.263013211494379,1.93631483066143,4.40247228371313,1.0945358601093
84,1545,134000,99.0,5.42463993503677,1.06601569075737,1.1976512930919698,5.18430580119617,4.34752715490436,1.91901840682199,4.472153633814901,1.16356359652252
85,1546,128000,99.0,5.5779030456004595,1.1173657274596398,1.08385820283539,5.12911207350888,4.5105341940468096,1.8796227772492298,4.61609434777197,1.2927574557658899
86,1547,132000,99.0,5.5091042575984,1.08189144736701,1.12916841187276,5.163035209851019,4.43380600210346,1.8875681461349298,4.552747825822941,1.22564290052499
87,1548,139900,99.0,5.590652604523459,1.1192690267321699,1.07334132120173,5.12806167591179,4.52284666764732,1.87409774931243,4.62855522431034,1.30111296021007
88,1549,123900,99.0,5.43070509307268,1.30514592478572,1.3082965313833301,4.9440166401942,4.444764334062111,2.1162732150235,4.44480429792549,1.3777450502176598
89,1550,138400,99.0,5.57972931440027,1.3847128818506202,1.2397903035105602,4.8613298739384,4.611635921626769,2.1151373341003303,4.582571006229331,1.5177654061336499
90,1551,109500,99.0,5.698354498242099,1.32678589906774,1.1032595584563998,4.93234390333041,4.69500681865862,2.0000692043477,4.70947843368382,1.52367101382582
91,1552,149500,99.0,5.48460658487774,1.63318594139557,1.49007338121937,4.61317184422232,4.62070773441249,2.38726469613635,4.45663870664678,1.6940836855472
92,1553,159900,99.0,5.47138308139928,1.6302980881815499,1.4969544209641499,4.61678714446909,4.607648105586,2.3901567046359,4.44377890856013,1.6861334227723102
93,1554,122000,99.0,5.4325429220718,1.8430542649882902,1.6908169920395402,4.40890692274097,4.655733989123809,2.6050463201176,4.38019001598414,1.86327080633689
94,1555,173000,99.0,3.1097141465017097,2.5512632555598103,3.5540846684364404,6.500925324750731,1.79015515945333,3.6432125958076695,2.4827872234856296,1.86059899732169
95,1556,107500,99.0,2.65910603560696,2.97861986545242,3.9161924272262003,6.34256568012146,1.67851666395008,4.09361620714414,1.9702596657082,2.2945105842278104
96,1557,100000,99.0,2.67124559280617,2.9827336840174503,3.8786204322362,6.148791336969531,1.84745168515884,4.109185084900161,1.90065298728142,2.30796484494044
97,1558,95000,99.0,2.5558068846638102,3.0988581034949396,3.9930521609134706,6.17868903634161,1.79204783147284,4.22496590299222,1.7896218696367199,2.42366861552031
98,1559,93369,99.0,,,,,,,,
99,1560,114900,99.0,2.58067894474572,3.19762794604829,4.00039565479976,5.800981135348519,2.1450766760093303,4.33555243264565,1.6530748750057802,2.5500324481033703
100,1561,136000,99.0,2.32006641454212,3.70893330000219,4.78062739867376,7.515739834313071,0.50385167669603,4.7274279350834405,2.2164243673201804,3.02968342090692
101,1562,137900,99.0,1.71975133154104,4.37612298044316,5.424512789380809,7.7448978101841295,0.448570030584291,5.41130019314679,1.9130076047454598,3.6910428951823597
102,1563,137250,99.0,1.82212098552107,4.25144615349055,5.3032725965618095,7.6934577366992,0.377276791765215,5.284546632651661,1.9487317061971998,3.56702491730965
103,1564,160250,99.0,2.09158508653814,3.82330413937773,4.8699678891268094,7.394720217991611,0.5501005927300121,4.866023456501639,1.9720781270894399,3.13731836014698
104,1565,163000,99.0,2.01985437665889,3.97763037609264,5.0316189532379,7.54133502494778,0.404764327551682,5.0115915123444,1.9998152431328202,3.29344629266854
105,1566,270000,99.0,2.05996509915347,3.75870775064848,4.787059398888429,7.22864577095436,0.7146980913868509,4.81762584861814,1.8529160742923798,3.06974953208962
106,1567,85000,99.0,2.7268115566357003,3.1081113015059705,4.16838439832256,7.09028125842709,1.11350797866707,4.14797710942545,2.3581785016163197,2.42436714607412
107,1568,230000,99.0,1.33557434018031,4.38146415042851,5.35648300020963,7.22041712452027,1.03888597285925,5.46929224959839,1.28567953807436,3.6909412752612596
108,1569,124000,99.0,1.4504273841427902,4.19005829757896,5.12371626240544,6.85547524687456,1.29739072072799,5.29776438584003,1.07150158094978,3.50329680144427
109,1570,144500,99.0,2.18671199893992,3.4523696459585,4.39509765185786,6.55825835142472,1.3853589186381499,4.561594215930111,1.5907376311973,2.76584918764602
110,1571,127000,99.0,1.9865660654944899,3.65113047071835,4.5817249015251,6.57937789927719,1.37700558137048,4.76330569118056,1.3976053416351202,2.96593496732588
111,1572,128000,99.0,1.9341447226775,3.7047200801024998,4.64206492070805,6.64119913573822,1.32165289480201,4.8141049157755305,1.3833601049347701,3.01837947525724
112,1573,308030,99.0,1.8873628115763301,3.75192963018579,4.66869612483274,6.54816528282401,1.4317595265227898,4.86803456051054,1.27303725331375,3.06877850358694
113,1574,114000,99.0,2.11127524331939,3.5293830866027998,4.44438650540875,6.443017363201441,1.5035685241765002,4.6473846358309805,1.44611250875679,2.84730685581186
114,1575,270000,99.0,1.84626148889895,4.94345753959967,6.0265223551272795,8.42759779798738,0.766175410819641,5.9336370661521505,2.40034159938975,4.2699101968408595
115,1576,218000,99.0,2.04360895990716,4.672745919459441,5.76648556690117,8.341750349373191,0.505379934552732,5.650273929112071,2.46377325718414,4.00420177965473
116,1577,187000,99.0,1.17449333262952,5.7088454936163,6.73781109758519,8.480975805435259,1.6446620361131399,6.751445929624929,2.14940150234315,5.02117901699281
117,1578,138500,99.0,1.6561339775391102,4.55025055086817,5.60282772219565,7.89037938381643,0.518521951321796,5.579671719635019,1.9656282976936599,3.86627600835342
118,1579,159000,99.0,0.8437276083740041,5.799623695481,6.795868418150259,8.27542674665443,1.85962472541298,6.86645273231142,1.9143061563465602,5.1091107851228
119,1580,191000,99.0,0.5374337278649199,5.841638378692401,6.804215896189411,8.04406799164938,2.0509962152869,6.9281913453071295,1.6845761861605801,5.15120644283874
120,1581,150000,99.0,0.7716113901918229,5.447105147657981,6.43959100566642,8.006097531531099,1.57280780372019,6.518222196432119,1.6703851064190098,4.7564192818571
121,1582,127000,99.0,0.645182975771696,5.2013415818032005,6.168312968965941,7.65711042177244,1.52191523176157,6.28856241909968,1.3362944939435601,4.51088869297904
122,1583,318000,99.0,0.409851310922717,5.632404137133469,6.58773523816858,7.8508166058212305,1.9143729401546201,6.72351472077449,1.4871213069471,4.9423892864565895
123,1584,240000,99.0,0.52187792480854,5.1269923975421605,6.052782661030999,7.3264970818066,1.71542131075124,6.233102312398731,0.984117232435721,4.439981847085111
124,1585,143750,99.0,0.357307659194187,5.29886284878762,6.19632518175735,7.2413247779368195,1.98812042973126,6.41410015342051,0.8783829476550992,4.61564106174245
125,1586,84900,99.0,0.799269468358652,4.85334083390318,5.787342159864269,7.21990334812001,1.5080984956621297,5.9574507872226,0.9632951631346741,4.16566189709507
126,1587,155891,99.0,0.918146954525518,4.742640609318441,5.683936520162151,7.203995147043839,1.4064079654236499,5.8443003830440095,1.00622738273884,4.05429068806173
127,1588,144000,99.0,0.868157196288037,4.78169625232331,5.715373932022071,7.1765579494794105,1.474275333368,5.886277166457571,0.951233990746119,4.0941318033851095
128,1589,64000,99.0,0.9800074085554971,4.66821512587492,5.602926636470309,7.118924010795831,1.4162607259572,5.77294272782879,0.954747072264369,3.98066067154993
129,1590,125200,99.0,0.996995428817646,4.64066399193995,5.55797023158383,6.99308181991024,1.5176076052537901,5.7519775701588705,0.830146043239872,3.9554353827915603
130,1591,90000,99.0,1.6454117951895602,4.08417150221683,4.93089484883467,6.3133196606354804,1.81746077122526,5.215225568823589,0.8029412651021091,3.4153132455812902
131,1592,104000,99.0,2.58226331404309,3.2041276778015697,4.00274152674081,5.78490920113769,2.16062237249654,4.34225157115534,1.64817490753272,2.55795361148761
132,1593,126000,99.0,2.8247388429625695,3.38631830878811,4.02475349894309,5.1720223828915195,2.77548206470954,4.51592822162383,1.71735507351482,2.8040091123562205
133,1594,160000,99.0,2.8713735003731204,3.4844752323594506,4.08464021105822,5.0350479341407,2.9205455649653898,4.60844896315612,1.7356429615010402,2.9177714845401503
134,1595,100000,99.0,3.2241524931452994,3.05674400082689,3.63943145016286,4.95699553241711,2.9996220265352798,4.174783023875721,2.12844553818412,2.51107622688984
135,1596,257500,99.0,3.75805535052746,3.11468008128631,3.4935180366116,4.326729968425,3.64110340499284,4.17622837756871,2.61029676707038,2.6768183474718503
136,1597,215000,99.0,3.77911258666644,3.2441880844873,3.5950974071799395,4.21642787951989,3.73805822523358,4.29742928014719,2.6186925796057703,2.81592152234645
137,1598,203135,99.0,3.3884930832905495,3.84244570871902,4.23967928344384,4.283519383530621,3.70717126961891,4.9175274222641,2.2024700244813395,3.3675351342477597
138,1599,185000,99.0,3.35786295730175,3.99362071699407,4.38598161287135,4.26083366119582,3.76681760448083,5.068301742681741,2.1710981603187003,3.51706852283023
139,1600,162500,99.0,3.3557717434727903,3.9952970407538504,4.38807490662588,4.26240731728912,3.76586261470658,5.07012550189305,2.16901644333375,3.5184860064977097
140,1601,82000,99.0,4.67733712097576,2.37881500194791,2.52597916060704,4.18207120476066,4.17660159642163,3.32841774283304,3.57671030828852,2.1344685434110002
141,1602,110000,99.0,4.908506515918179,2.3717816899807005,2.4119310101438196,4.06128321501399,4.39444402148061,3.266557099374,3.80394874315826,2.19445669022838
142,1603,50138,99.0,6.4666203090915,2.9005572979112704,2.2396549444021003,3.5109672942211003,5.90286725149049,3.31614173218827,5.34234508864588,3.09147272584994
143,1604,246000,99.0,5.7983412878682605,3.9186938649271,3.6030398416622997,2.38738130078085,5.78192535371784,4.6225477368766,4.61420914270504,3.8461650783922203
144,1605,254900,99.0,6.97124632133425,5.429147289194121,4.95143844588348,0.816433243046785,7.2409645383765,6.016204575385291,5.79240328500656,5.41046406275738
145,1606,190000,99.0,7.13991358629195,5.49442822915602,4.982631221152969,0.763306426176349,7.38726694996961,6.0526055125712,5.959993768520469,5.495866368591581
146,1607,170000,99.0,7.3082218738783205,5.83287209309314,5.326960781632731,0.418975234440315,7.6349105914128605,6.3968894817352595,6.13531176921331,5.82405806010365
147,1608,220000,99.0,3.7394581486419702,5.55490846022251,5.849893018966191,4.02876087222414,4.864986232913901,6.60492921852239,2.7196819379187502,5.09708116362859
148,1609,179781,99.0,3.7441096020061804,5.5620244661121605,5.856374463139581,4.02755666570657,4.87171565185975,6.61184176271464,2.72537815710146,5.10440984452581
149,1610,174000,99.0,3.81810624245901,5.66423868800854,5.948356851608549,4.00529736897514,4.97327519544671,6.71068080249146,2.81374946799854,5.21025716351449
150,1611,169000,99.0,6.9160686085795,5.76711631784003,5.34879376273641,0.618962257583549,7.3281369415067505,6.40379393461565,5.75079963440385,5.70472356033244
151,1612,173500,99.0,6.93864700649943,5.987355932211321,5.59296442910391,0.6104461349385369,7.42683672414734,6.64364844395365,5.7837781401112,5.906220205755759
152,1613,166500,99.0,6.94695446933354,5.98324930120595,5.58630233813251,0.5991347978159169,7.43130704495081,6.63752371130074,5.79156177999985,5.903754091055481
153,1614,119500,99.0,7.21479981122817,6.000772202799831,5.54145573986959,0.31485572952738,7.63063655827801,6.60469147234616,6.05137840726349,5.9596240911497
154,1615,76000,99.0,7.26485851704504,5.977689917515191,5.50298637227519,0.28928107628684196,7.6579128817479,6.56867734408767,6.098878659959801,5.94659324102168
155,1616,88250,99.0,7.41124295820404,6.07811539905972,5.58238105585783,0.166730358452544,7.79987642669776,6.65141090641984,6.24535021861382,6.05857438439716
156,1617,85500,99.0,7.28316671947317,6.0192621988296295,5.5460108916402495,0.257121800127686,7.68649805865775,6.61156757055735,6.11849905621871,5.986533826483281
157,1618,130000,99.0,7.444505180072481,6.1034589777953805,5.603391586936719,0.142667499228264,7.83299819359783,6.67306802126902,6.2787311478892,6.086242301438731
158,1619,149900,99.0,7.394552939904799,6.318336451782731,5.86110054211185,0.256015070489922,7.876983978658941,6.92471447587479,6.24118174601525,6.27066285458587
159,1620,159000,99.0,7.49004125769792,6.465887047967369,6.007490094855481,0.336828072664251,7.99944225165147,7.07160703536515,6.34134947676255,6.41669144683148
160,1621,136000,99.0,7.72157213949653,6.63939344229936,6.15271892320516,0.40851111529761797,8.22755343935414,7.221493568516389,6.5734534860112595,6.605509206633211
161,1622,161000,99.0,7.58309812879328,6.18087469136752,5.658940046082059,0.151908581676207,7.9602621218574905,6.73152224371196,6.416546568099281,6.17632254944392
162,1623,285000,99.0,7.6252070356351,6.32388872304636,5.81305143365672,0.10068544046418701,8.04309702493122,6.88452228247618,6.46382423801075,6.3100002912582696
163,1624,231000,99.0,7.64222289583046,6.388212162021179,5.88286216644306,0.145586069234666,8.078922960769559,6.953742795432889,6.483419016430191,6.36984627517758
164,1625,124500,99.0,6.9099399856126,1.3659784588867199,1.3813904245764699,7.122517119928,5.2642382600688205,0.30955566206594104,6.18093517776368,1.9923718789154898
165,1626,157000,99.0,6.7564932578626005,1.18451826392454,1.22575440231331,6.9556977118080905,5.14203159546403,0.148747489085535,6.012722393150071,1.82428768882654
166,1627,189500,99.0,6.240376992559219,2.12406834701725,2.95443502798281,8.36225462015733,4.254954392962681,2.03002403517451,5.805114944760111,2.22910104565677
167,1628,270000,99.0,6.51255864998222,2.47906297516594,3.25620817268528,8.722380610153461,4.48522181020616,2.28235011086818,6.118781297315731,2.6023222435286804
168,1629,189000,99.0,6.475450539732329,2.12534858213097,2.8648498905304303,8.36920045735874,4.50823279938268,1.8885991771856698,6.01325659220555,2.3118698457245497
169,1630,375000,99.0,6.75991675710667,2.29120242766232,2.93591943947065,8.51967232116537,4.78870072805952,1.91148164940064,6.29389256944519,2.53598939051957
170,1631,240000,99.0,6.68856762169484,2.14055000730771,2.78613045228118,8.36697886949142,4.74002130528188,1.76828755197286,6.20091549594275,2.3984414179171
171,1632,239500,99.0,6.67794542147372,2.08219620311202,2.7199029190244,8.305234122814781,4.74056860763224,1.70189660861366,6.179455103136821,2.3514880618139
172,1633,177500,99.0,6.19044786346984,2.05059900647054,2.8913605222457797,8.28752062156593,4.21542794883321,1.9786554185002398,5.7454869448457,2.15301468475518
173,1634,191000,99.0,6.18703270820843,2.03324632764807,2.87354349478511,8.27054363254964,4.21508470523946,1.9617367572917601,5.7389051827159205,2.13797931793914
174,1635,181316,99.0,6.3012396380050495,2.03335052477191,2.83073684800261,8.277159843465151,4.33739402061795,1.8917887424632702,5.840878829424809,2.17890878697568
175,1636,166000,99.0,6.275522381621231,1.82680132051478,2.60859104845854,8.071594000882701,4.35182702524667,1.67615075478336,5.77610319183039,2.01080856689524
176,1637,185000,99.0,6.85203988788409,1.59039596025302,1.9215990838563999,7.62523509170447,5.0780338331762405,0.851594212643039,6.210937143641781,2.0884392937220504
177,1638,154000,99.0,5.6464266524755296,1.28693856250926,2.28611367409033,7.48078948311409,3.8147925821615805,1.59684099029416,5.09125666704854,1.31778051058993
